	ENSG00000210082	ENSG00000198886	ENSG00000198938	ENSG00000198727	ENSG00000198888	ENSG00000132432	ENSG00000198712	ENSG00000198899	ENSG00000198840	ENSG00000198786	ENSG00000198763	ENSG00000269028	ENSG00000075624	ENSG00000212907	ENSG00000184009	ENSG00000228253	ENSG00000211459	ENSG00000198804	ENSG00000205542	ENSG00000108518	ENSG00000251562	ENSG00000248527	ENSG00000080824	ENSG00000026025	ENSG00000111640	ENSG00000120708	ENSG00000166710	ENSG00000197956	ENSG00000123416	ENSG00000065978	ENSG00000231500	ENSG00000137154	ENSG00000137818	ENSG00000167996	ENSG00000138326	ENSG00000135480	ENSG00000134333	ENSG00000146648	ENSG00000171858	ENSG00000182718	ENSG00000172757	ENSG00000105974	ENSG00000125148	ENSG00000142937	ENSG00000070756	ENSG00000067225	ENSG00000156482	ENSG00000069275	ENSG00000133112	ENSG00000140988	ENSG00000135446	ENSG00000197756	ENSG00000074800	ENSG00000106211	ENSG00000071082	ENSG00000148303	ENSG00000146731	ENSG00000083845	ENSG00000255823	ENSG00000164587	ENSG00000019582	ENSG00000163191	ENSG00000181019	ENSG00000125691	ENSG00000182899	ENSG00000096384	ENSG00000142676	ENSG00000122406	ENSG00000198744	ENSG00000167553	ENSG00000247627	ENSG00000109475	ENSG00000196230	ENSG00000196262	ENSG00000234745	ENSG00000142871	ENSG00000249072	ENSG00000108298	ENSG00000087460	ENSG00000154978	ENSG00000213741	ENSG00000034510	ENSG00000136810	ENSG00000167658	ENSG00000072110	ENSG00000170315	ENSG00000244052	ENSG00000008988	ENSG00000143947	ENSG00000214182	ENSG00000112306	ENSG00000145592	ENSG00000244398	ENSG00000174748	ENSG00000198363	ENSG00000136942	ENSG00000204628	ENSG00000256618	ENSG00000224631	ENSG00000143933	ENSG00000225972	ENSG00000134419	ENSG00000130255	ENSG00000185650	ENSG00000125968	ENSG00000228236	ENSG00000187514	ENSG00000244313	ENSG00000177600	ENSG00000172809	ENSG00000233762	ENSG00000166913	ENSG00000132507	ENSG00000122566	ENSG00000198034	ENSG00000102144	ENSG00000144381	ENSG00000105193	ENSG00000115053	ENSG00000197747	ENSG00000115268	ENSG00000143321	ENSG00000127184	ENSG00000117525	ENSG00000169567	ENSG00000237550	ENSG00000108107	ENSG00000110700	ENSG00000185641	ENSG00000108602	ENSG00000167526	ENSG00000189159	ENSG00000087086	ENSG00000158710	ENSG00000089157	ENSG00000161970	ENSG00000197958	ENSG00000109971	ENSG00000198431	ENSG00000154582	ENSG00000131469	ENSG00000164032	ENSG00000105372	ENSG00000173812	ENSG00000186468	ENSG00000149273	ENSG00000119705	ENSG00000106366	ENSG00000106153	ENSG00000005022	ENSG00000229344	ENSG00000142864	ENSG00000132475	ENSG00000115310	ENSG00000136238	ENSG00000130726	ENSG00000108953	ENSG00000136938	ENSG00000155506	ENSG00000218227	ENSG00000262902	ENSG00000111716	ENSG00000108821	ENSG00000132341	ENSG00000188846	ENSG00000225630	ENSG00000026508	ENSG00000163466	ENSG00000114391	ENSG00000197061	ENSG00000131747	ENSG00000166598	ENSG00000153187	ENSG00000174444	ENSG00000166441	ENSG00000161011	ENSG00000242071	ENSG00000187109	ENSG00000008394	ENSG00000135506	ENSG00000138668	ENSG00000102317	ENSG00000165119	ENSG00000243859	ENSG00000117450	ENSG00000219928	ENSG00000150687	ENSG00000104904	ENSG00000119335	ENSG00000100345	ENSG00000170421	ENSG00000075415	ENSG00000110958	ENSG00000213585	ENSG00000110321	ENSG00000181163	ENSG00000117523	ENSG00000169100	ENSG00000008018	ENSG00000270906	ENSG00000167642	ENSG00000130402	ENSG00000221983	ENSG00000176340	ENSG00000108424	ENSG00000206503	ENSG00000099783	ENSG00000122565	ENSG00000156508	ENSG00000044574	ENSG00000147889	ENSG00000198668	ENSG00000234851	ENSG00000126777	ENSG00000171863	ENSG00000144713	ENSG00000170515	ENSG00000063177	ENSG00000169564	ENSG00000124172	ENSG00000196531	ENSG00000009307	ENSG00000237973	ENSG00000283429	ENSG00000125868	ENSG00000161016	ENSG00000006327	ENSG00000235297	ENSG00000140416	ENSG00000196924	ENSG00000172115	ENSG00000143761	ENSG00000164924	ENSG00000131236	ENSG00000111669	ENSG00000011304	ENSG00000164111	ENSG00000145741	ENSG00000118181	ENSG00000147403	ENSG00000106803	ENSG00000142089	ENSG00000150991	ENSG00000100097	ENSG00000181524	ENSG00000103187	ENSG00000204525	ENSG00000111057	ENSG00000088832	ENSG00000131143	ENSG00000089280	ENSG00000140264	ENSG00000182774	ENSG00000113739	ENSG00000102172	ENSG00000173113	ENSG00000117724	ENSG00000123689	ENSG00000139644	ENSG00000170889	ENSG00000245910	ENSG00000062716	ENSG00000158417	ENSG00000088247	ENSG00000088986	ENSG00000113810	ENSG00000130826	ENSG00000198258	ENSG00000106028	ENSG00000057019	ENSG00000175606	ENSG00000242299	ENSG00000147065	ENSG00000142669	ENSG00000075618	ENSG00000125356	ENSG00000171345	ENSG00000137309	ENSG00000167283	ENSG00000188229	ENSG00000131711	ENSG00000150093	ENSG00000119707	ENSG00000112081	ENSG00000142534	ENSG00000150753	ENSG00000232573	ENSG00000091527	ENSG00000119888	ENSG00000160789	ENSG00000135046	ENSG00000127022	ENSG00000105323	ENSG00000149806	ENSG00000125835	ENSG00000165502	ENSG00000213315	ENSG00000106263	ENSG00000105971	ENSG00000149925
L19	6.187859087917457	5.414060808589091	5.590642104089762	5.116316873334139	5.134725858642383	3.768926133027751	5.278865065077294	5.0622388139779	4.65667073819414	4.258380581623385	4.793911463914502	3.668763664726192	5.078449934886558	3.7807694207877938	4.699855962886732	4.497552780261358	4.661562230408809	4.933336767004209	4.718466604383196	4.083243767739898	4.3883116951030114	4.53700851995349	4.15863298755554	4.322034637308292	4.349074821446694	4.62680841382092	4.695148676272135	4.514653352586679	4.335646123037972	3.7569408990133732	4.029629349057124	3.628455670414186	3.9333428995080872	4.413639603269083	3.9433996030298437	4.001704193374762	3.7807694207877938	2.279977295855909	3.7075096815406914	4.1258262204964335	4.182550515961656	3.2496218265358645	3.9333428995080872	3.512277184693684	3.5720526596160496	4.166669225826753	3.9533561754194766	3.464977354978879	4.190397570830732	3.9533561754194766	2.514284994569395	3.768926133027751	3.9333428995080872	2.7379547891454257	3.600651774767873	3.7325306898437387	2.6323604217819225	3.0750281077322423	3.121616405280421	4.029629349057124	4.221184151503359	4.117453556734076	4.182550515961656	3.7807694207877938	3.668763664726192	3.7325306898437387	3.668763664726192	2.8633654801957547	3.8814839603862112	3.7807694207877938	3.380805008998033	3.655507376113759	3.7448102748683896	3.8490265746440495	4.1004949438119604	2.514284994569395	3.0008045709488727	3.44870015917134	3.8040433339841764	1.898951038510906	3.398215828874764	3.512277184693684	3.972976766184871	3.4153286923697355	3.4321536261610626	3.187665892579375	3.0985935406573017	3.557440420723875	3.398215828874764	3.026162828072709	3.2293933721603025	3.5426114941006817	3.0008045709488727	3.0508939151555654	3.668763664726192	3.0750281077322423	3.6947604235978653	3.4809938416330906	3.3630856730227805	3.5864544523813366	3.0008045709488727	3.655507376113759	3.0985935406573017	3.628455670414186	3.792474085237288	3.792474085237288	3.2496218265358645	3.307962142842455	3.3630856730227805	3.1441211244298333	3.2496218265358645	3.187665892579375	2.7039806686546064	3.4153286923697355	3.1441211244298333	2.6323604217819225	3.0750281077322423	3.6947604235978653	2.594530136271819	3.7569408990133732	3.2496218265358645	3.398215828874764	3.380805008998033	2.2257252341420184	3.6947604235978653	2.331436917435831	2.427034324518692	3.345046689727698	3.5864544523813366	3.8814839603862112	3.0985935406573017	3.0750281077322423	3.7075096815406914	2.974786504736343	3.1661305081352205	2.3803775442782653	3.121616405280421	2.974786504736343	3.628455670414186	2.331436917435831	2.7379547891454257	3.121616405280421	3.4321536261610626	3.3630856730227805	3.4967578391195566	3.3630856730227805	2.4716109427872204	2.0427009719032965	2.4716109427872204	3.187665892579375	2.8026248278392147	2.168360193484125	3.187665892579375	3.307962142842455	3.2293933721603025	2.279977295855909	2.3803775442782653	2.9206270209924448	3.380805008998033	2.8924060551179265	3.2293933721603025	2.9206270209924448	3.4967578391195566	2.9206270209924448	2.6323604217819225	2.331436917435831	3.527559356278388	2.974786504736343	2.427034324518692	2.8026248278392147	3.0508939151555654	2.974786504736343	3.398215828874764	2.948073374270822	2.7379547891454257	3.398215828874764	3.0985935406573017	2.948073374270822	3.4809938416330906	0.9356174748518672	3.2496218265358645	3.0750281077322423	3.0008045709488727	2.1075030654526383	3.345046689727698	2.8633654801957547	2.7708124941572883	3.1661305081352205	3.2293933721603025	2.974786504736343	2.7379547891454257	2.555212259898904	3.2087472644005017	3.121616405280421	3.026162828072709	3.121616405280421	2.8924060551179265	3.464977354978879	3.4967578391195566	2.427034324518692	2.8633654801957547	3.269449190577127	2.6323604217819225	3.0985935406573017	2.7379547891454257	3.288891061188993	2.8334562614958463	2.948073374270822	3.0985935406573017	2.8924060551179265	1.529059577974396	3.1441211244298333	2.8633654801957547	2.8026248278392147	1.73101115192823	2.594530136271819	2.6688115906970507	2.7708124941572883	3.1441211244298333	2.594530136271819	2.7039806686546064	2.7039806686546064	3.1441211244298333	2.8633654801957547	2.555212259898904	3.2496218265358645	3.0750281077322423	3.1441211244298333	2.331436917435831	2.8334562614958463	2.594530136271819	3.026162828072709	2.7708124941572883	2.7379547891454257	2.6323604217819225	2.8924060551179265	3.2293933721603025	3.345046689727698	3.0008045709488727	2.6688115906970507	3.0008045709488727	2.948073374270822	3.269449190577127	2.1075030654526383	2.2257252341420184	2.555212259898904	3.187665892579375	1.6351247798243675	1.9734067897125136	2.8026248278392147	2.8026248278392147	2.948073374270822	2.948073374270822	3.1661305081352205	2.1075030654526383	2.9206270209924448	2.6323604217819225	2.0427009719032965	2.8026248278392147	2.8026248278392147	2.1075030654526383	3.0008045709488727	2.279977295855909	2.6688115906970507	2.7379547891454257	2.594530136271819	1.73101115192823	2.427034324518692	2.514284994569395	2.9206270209924448	2.168360193484125	2.594530136271819	2.974786504736343	3.1661305081352205	2.6323604217819225	2.514284994569395	3.0008045709488727	3.2087472644005017	3.2087472644005017	2.8334562614958463	3.0008045709488727	2.168360193484125	2.331436917435831	2.948073374270822	3.0750281077322423	2.8334562614958463	2.6688115906970507	1.9734067897125136	0.9356174748518672	3.121616405280421	2.8633654801957547	3.026162828072709	3.0985935406573017	3.0008045709488727	2.7708124941572883	2.8633654801957547	2.6688115906970507	1.9734067897125136	1.9734067897125136	2.279977295855909
K18	6.898412854248522	5.846357702685581	5.491265989363089	5.441732403477428	5.430791147850638	5.196301887762607	5.2700142814666275	5.246042174143869	5.156096760662177	5.184643716782384	5.216950098702715	5.225991984618997	4.7067125703056325	4.841005524929886	4.699119190752026	5.067853589353959	5.073111382588027	4.732844321844851	4.324405992474921	4.2614880633612415	4.35174674231592	4.4590533792717055	4.219284807967125	3.6222857370177994	4.1291270881233215	3.7580679580307823	3.397430772480172	3.738341234741892	3.6976805171099594	4.007451924043761	3.976534836935501	3.936493808233591	3.7963910080580057	3.5036473608665646	3.805746610937372	4.022559252306288	3.8332994473894697	3.851255088576147	3.718217523435928	3.5881483024079417	3.5996574191193367	3.8241992595528003	3.4519486496968588	3.928289549515804	3.6976805171099594	3.0879815901538867	3.5161649548346547	3.5881483024079417	3.644413323951897	3.5647249011367528	3.655296174160551	3.633410732999197	3.5285277938084594	3.478132062674017	3.860113436887545	3.4385952840401317	3.74825323854911	3.4909710883681155	3.8241992595528003	3.7677872842933238	2.2815413039138037	3.5528041891220115	2.723548118524086	3.5996574191193367	3.4909710883681155	3.4651260501269845	3.5528041891220115	3.5407396575774968	3.842317568072743	3.3397684438945037	3.7963910080580057	3.3248179347433537	3.5161649548346547	3.1964132450474705	2.1442685008685056	3.5036473608665646	3.842317568072743	3.3248179347433537	3.1436663761529418	3.2785766142975517	3.4909710883681155	3.106889819777122	3.262675146125228	3.0290122080796023	3.3248179347433537	3.1615595901617013	3.309640511090268	2.8761720379097335	3.4651260501269845	3.3397684438945037	3.4250611899544143	3.687251654206388	3.4519486496968588	3.1615595901617013	3.397430772480172	3.3544987238192165	3.309640511090268	3.7677872842933238	3.369015168637892	3.0687089377266483	3.1436663761529418	3.0687089377266483	2.9663463191382005	3.106889819777122	2.6375071041031664	3.106889819777122	3.230092925152765	3.2133948685056457	3.0490575387640186	3.3248179347433537	2.9876742731934423	3.369015168637892	3.106889819777122	2.7506584248691976	3.1964132450474705	3.411341408178044	3.008556828537073	3.262675146125228	2.607099088779856	3.106889819777122	3.0490575387640186	3.0290122080796023	2.8994893135385644	2.8994893135385644	2.827840146677328	3.0879815901538867	3.008556828537073	2.8994893135385644	2.8994893135385644	2.1442685008685056	3.008556828537073	3.262675146125228	2.237844480489275	2.8994893135385644	3.0687089377266483	3.1254471528256595	3.1436663761529418	3.0687089377266483	2.575737349415911	3.1615595901617013	2.9663463191382005	3.1436663761529418	3.0879815901538867	2.9445535519423123	2.7506584248691976	3.3248179347433537	2.723548118524086	1.5619054348146768	2.7770531202653848	3.008556828537073	3.397430772480172	3.106889819777122	3.262675146125228	2.6375071041031664	2.475280235878329	2.8761720379097335	2.7506584248691976	2.827840146677328	2.9445535519423123	3.008556828537073	3.0879815901538867	2.9445535519423123	2.1442685008685056	2.9876742731934423	2.922275259461573	3.4519486496968588	1.9258785509174619	2.8027690140832524	2.8522980603410737	2.7770531202653848	2.8522980603410737	2.723548118524086	2.475280235878329	2.7770531202653848	2.7770531202653848	1.9258785509174619	2.9445535519423123	2.8994893135385644	2.723548118524086	2.5098994237939567	3.1254471528256595	2.6670176938547527	2.2815413039138037	2.607099088779856	2.7770531202653848	2.7506584248691976	2.5433601178299035	2.5433601178299035	2.8994893135385644	2.6375071041031664	2.7506584248691976	2.607099088779856	2.7770531202653848	2.7770531202653848	2.575737349415911	3.0879815901538867	2.6375071041031664	2.575737349415911	2.6375071041031664	3.0290122080796023	3.008556828537073	2.723548118524086	2.1921506495547103	2.827840146677328	3.008556828537073	2.1442685008685056	2.6375071041031664	2.723548118524086	2.7506584248691976	2.475280235878329	3.008556828537073	2.5098994237939567	2.4394194481713662	2.4394194481713662	2.607099088779856	2.6375071041031664	2.323408389754157	2.922275259461573	2.7506584248691976	2.827840146677328	2.7506584248691976	2.9876742731934423	2.922275259461573	2.827840146677328	2.607099088779856	2.6670176938547527	2.5433601178299035	2.475280235878329	2.5433601178299035	2.323408389754157	2.6956823141251838	2.6956823141251838	2.922275259461573	2.6956823141251838	2.8761720379097335	2.4394194481713662	2.4394194481713662	2.4394194481713662	2.607099088779856	2.5433601178299035	2.5433601178299035	2.323408389754157	2.0410234871355173	2.4022246784579435	2.6375071041031664	2.2815413039138037	1.7236961783460336	2.827840146677328	2.6375071041031664	2.575737349415911	2.575737349415911	2.323408389754157	2.237844480489275	2.1921506495547103	2.475280235878329	2.475280235878329	2.1921506495547103	2.6670176938547527	2.5433601178299035	2.575737349415911	2.723548118524086	2.723548118524086	2.6956823141251838	2.607099088779856	2.723548118524086	2.363592834125316	2.8994893135385644	2.323408389754157	2.4022246784579435	2.4394194481713662	2.723548118524086	2.475280235878329	2.323408389754157	2.323408389754157	2.1921506495547103	2.4394194481713662	2.5098994237939567	2.323408389754157	2.8522980603410737	2.7770531202653848	2.323408389754157	2.575737349415911	2.1921506495547103	2.575737349415911	2.6670176938547527	2.575737349415911	2.6375071041031664	2.5433601178299035	2.6956823141251838	2.2815413039138037	2.1921506495547103	1.7957288061295562	2.4022246784579435	2.4022246784579435	2.363592834125316	2.5433601178299035	2.4022246784579435	2.4022246784579435	2.2815413039138037	2.1442685008685056
K20	6.9739817408231835	5.74033104207208	5.4474964463685716	5.515369207302629	5.288851370157862	5.172612564253093	5.147650778587417	5.2226971609982975	4.903089733459768	5.0245244295802864	5.084622028584092	5.319470060922496	4.525162927114941	4.4131333515167634	4.582373720078137	4.884080841424263	4.978204032003818	4.80717677862809	4.291919667604037	4.148254246320621	4.36363161468271	4.48102510086264	4.1708847919107805	3.6554232378384417	4.1425156723967005	3.8808874407846456	3.424663160458411	3.9318966782588602	3.9529856379314503	4.1764633019465665	3.980429769008461	4.013708539777884	3.770329856767981	3.5466847593574995	3.786892038201152	3.9460052843330136	3.8957289344015895	3.9175861674276318	3.8031843768971605	3.7534887432742416	3.6831361284831634	4.052234154815588	3.4363921518949034	3.7449606197337477	3.761944752490114	3.3638614047925537	3.5975812532324736	3.8192155250135262	3.626920399145956	3.761944752490114	3.626920399145956	3.4594453236864906	3.6647464627888255	3.607456920845759	3.7276830350088135	3.504016079884469	3.692205679259783	3.6647464627888255	3.9529856379314503	3.6365118971767516	2.5892466434409602	3.376321103632752	2.763557374384052	3.57753242602823	3.617236012621872	3.2856556544125985	3.4819790002725934	3.7189309946308673	3.6554232378384417	3.567355236259361	3.5466847593574995	3.424663160458411	3.3638614047925537	3.3638614047925537	2.2336569238955413	3.557073405434551	3.770329856767981	3.567355236259361	2.8510260681355715	3.1859428896479582	3.424663160458411	3.0917701727476015	3.2720053915477703	2.8510260681355715	3.4479851674109256	3.338466374797098	3.6460122716921415	2.9119464893927844	3.4707756314593	3.3512445010723018	3.2581662173433354	3.4819790002725934	3.3512445010723018	3.376321103632752	3.2991220940210724	3.41279496544952	3.155526827143221	3.7011937120627545	3.493058242959969	2.987798134777312	3.2991220940210724	3.2441328294966487	2.987798134777312	3.1708504960454515	2.4430431257945706	2.9693677626345623	3.1708504960454515	3.3124095956234982	3.2856556544125985	3.338466374797098	3.023670115342142	3.0751749807634305	3.215461058507272	3.1859428896479582	3.2991220940210724	3.0582997342885965	3.4594453236864906	3.2441328294966487	2.9119464893927844	2.987798134777312	3.108094454033991	2.7404401955421145	2.9693677626345623	3.41279496544952	2.9693677626345623	3.0751749807634305	2.6160868313177863	3.0917701727476015	3.023670115342142	2.1098376085379833	3.005894966309945	2.8298656460994382	2.6925380882358243	2.931455572862228	3.2298996992888203	3.2008108854102653	3.0411348186393807	2.9693677626345623	2.5333033333053905	3.2581662173433354	2.931455572862228	3.023670115342142	3.0917701727476015	2.8510260681355715	2.7404401955421145	3.1859428896479582	3.023670115342142	2.0178602110045967	3.005894966309945	2.8298656460994382	3.0582997342885965	3.155526827143221	3.1241565277812886	2.7404401955421145	2.987798134777312	2.9505913237560435	2.763557374384052	2.931455572862228	3.1708504960454515	2.786152201823179	3.0751749807634305	2.8298656460994382	2.1940631569040283	2.8510260681355715	3.005894966309945	3.1859428896479582	2.5892466434409602	2.763557374384052	2.9119464893927844	3.2298996992888203	3.0751749807634305	2.9119464893927844	2.5333033333053905	2.892049215794925	2.808247763097304	2.1940631569040283	2.892049215794925	2.763557374384052	2.987798134777312	2.9693677626345623	2.5892466434409602	2.4430431257945706	2.7404401955421145	3.215461058507272	2.7404401955421145	2.931455572862228	2.5333033333053905	2.642225413715216	2.892049215794925	2.786152201823179	2.642225413715216	2.8298656460994382	2.6676981382593183	2.808247763097304	2.642225413715216	3.0411348186393807	2.7404401955421145	2.8510260681355715	2.1098376085379833	2.5892466434409602	2.6676981382593183	2.892049215794925	2.4430431257945706	2.6160868313177863	3.0582997342885965	1.9684913574756928	2.786152201823179	2.892049215794925	2.7404401955421145	2.642225413715216	2.5616661441131936	2.642225413715216	2.5333033333053905	2.4430431257945706	2.6925380882358243	2.1528368636152817	2.642225413715216	2.6925380882358243	2.786152201823179	2.9505913237560435	2.6676981382593183	3.0411348186393807	2.8510260681355715	2.808247763097304	2.5333033333053905	2.5333033333053905	2.8510260681355715	2.6160868313177863	2.786152201823179	2.6676981382593183	2.5616661441131936	2.5333033333053905	2.6160868313177863	2.716775940955567	2.763557374384052	2.2336569238955413	2.474043940624811	2.5892466434409602	2.343820365390428	2.6925380882358243	2.4430431257945706	2.1098376085379833	2.504112532204275	2.4430431257945706	2.892049215794925	2.1528368636152817	1.6767490556097042	2.8298656460994382	2.474043940624811	2.474043940624811	2.6676981382593183	2.3780002761768846	2.5333033333053905	2.716775940955567	2.763557374384052	2.5616661441131936	2.474043940624811	2.6925380882358243	2.474043940624811	2.9119464893927844	2.716775940955567	2.504112532204275	2.6160868313177863	2.3084307176663823	2.3780002761768846	2.808247763097304	2.5333033333053905	2.5892466434409602	2.7404401955421145	2.763557374384052	2.5333033333053905	2.5892466434409602	2.5616661441131936	2.7404401955421145	1.6065930841805272	2.411050429330403	2.786152201823179	2.5892466434409602	2.343820365390428	2.3780002761768846	2.3780002761768846	2.9119464893927844	2.411050429330403	2.6925380882358243	2.3780002761768846	2.6160868313177863	2.642225413715216	2.8717479895466185	2.5616661441131936	2.3084307176663823	2.2336569238955413	2.6676981382593183	2.6160868313177863	2.4430431257945706	2.642225413715216	2.1098376085379833	2.4430431257945706	2.1940631569040283	2.504112532204275	2.6160868313177863
K21	6.8427674064381465	5.785850571829981	5.4848807981415435	5.586149124612942	5.517536772341987	5.284355606691103	5.234002951451735	5.142362663053307	5.0736114112163735	4.756844692108509	5.0054418866935775	4.756844692108509	4.781857179634499	4.488719637618225	4.712454569884692	4.836783076692118	4.999782158442577	4.719991116182905	4.296293782207184	4.318973731148631	4.404875030579678	4.378814896743082	4.141545360358362	3.682360864947262	4.134828281578567	3.8919027935992014	3.2841530826734435	3.925696985227968	3.829867292690295	4.224994019858917	3.9663944276520873	4.134828281578567	3.8745675515458937	3.763727365154988	3.811412294257335	4.013141083421916	4.043134004528024	3.8919027935992014	3.7926102949224414	3.763727365154988	3.692901169202456	3.8020554833363773	3.6166736377163415	3.829867292690295	3.7830750435871363	3.605293688152708	3.470739575416009	3.95838636402288	3.713654226859144	3.7033315332399783	3.713654226859144	3.6717082781353665	3.6166736377163415	3.444203951372165	3.6717082781353665	3.7033315332399783	3.8389686235035687	3.5703555554051314	3.6166736377163415	3.627925539835047	2.61246711898006	3.692901169202456	2.8332926045557967	3.7539113161462514	3.5584328820179283	3.470739575416009	3.444203951372165	3.5584328820179283	3.682360864947262	3.593782743185965	3.605293688152708	3.5821377518676782	3.48374792277282	3.1309875878267808	2.7289630037803705	3.627925539835047	3.7033315332399783	3.546366341484248	3.0140657935600914	3.5341524193540335	3.3600911122777797	3.034526949165788	3.3304042429605056	3.218956670513696	3.1671090267303263	3.509267714110259	3.546366341484248	3.3600911122777797	3.3746104657651768	3.1124255010547857	3.3746104657651768	3.3304042429605056	3.3304042429605056	3.4575597782297782	3.3746104657651768	3.218956670513696	3.444203951372165	3.639052244060714	3.3304042429605056	3.430667329006142	3.4169449490898107	3.1846919591214706	2.950043661447419	3.3304042429605056	2.8332926045557967	3.1846919591214706	3.0935123362048764	3.034526949165788	3.3152236396926016	3.034526949165788	2.971842984835453	3.2356585759234666	3.1309875878267808	3.1309875878267808	3.2682481242393333	3.2356585759234666	3.2356585759234666	3.1671090267303263	2.7010864788227886	2.950043661447419	3.0140657935600914	2.7824877707530127	2.950043661447419	3.3152236396926016	3.0545778266212573	3.034526949165788	2.5152239405161234	3.1671090267303263	3.0935123362048764	1.6507489232936088	2.950043661447419	3.2356585759234666	2.61246711898006	2.7824877707530127	3.0140657935600914	3.252086104039188	2.950043661447419	3.1671090267303263	2.5487000938625117	2.857758776434302	2.9049654038910013	3.2998090287685744	2.971842984835453	2.857758776434302	2.9049654038910013	3.1671090267303263	2.857758776434302	2.3286365883076603	3.1309875878267808	3.0742345564503992	3.1309875878267808	3.034526949165788	3.0545778266212573	2.9277585173287863	2.881640622511081	2.881640622511081	2.581091799515256	2.8082127943534347	2.881640622511081	2.9931772183434124	2.8332926045557967	3.4030316424562885	2.099060029191104	2.9931772183434124	2.8332926045557967	2.8332926045557967	2.581091799515256	2.857758776434302	2.7560834571115813	3.0742345564503992	3.0140657935600914	2.971842984835453	2.7824877707530127	2.8332926045557967	2.881640622511081	2.0460669372715405	3.0742345564503992	2.6724105143736083	2.7010864788227886	2.7824877707530127	2.61246711898006	2.9049654038910013	2.61246711898006	3.1309875878267808	2.8082127943534347	2.5487000938625117	3.0545778266212573	2.7824877707530127	2.7824877707530127	2.7010864788227886	2.9049654038910013	2.581091799515256	2.7560834571115813	2.7010864788227886	2.407495785414708	2.9277585173287863	2.7010864788227886	2.857758776434302	2.286745295574031	3.149211393206245	3.1124255010547857	3.218956670513696	2.642887900778712	2.61246711898006	2.6724105143736083	1.9901076571788558	2.7289630037803705	2.7560834571115813	2.7824877707530127	2.8332926045557967	2.5487000938625117	2.44470965875952	2.2430221021591006	2.61246711898006	2.857758776434302	2.61246711898006	2.4805882039041935	2.9277585173287863	2.7560834571115813	2.7010864788227886	2.7824877707530127	2.7824877707530127	2.8332926045557967	2.9277585173287863	2.7824877707530127	2.5152239405161234	2.8332926045557967	2.368843332143108	2.642887900778712	2.61246711898006	2.61246711898006	2.61246711898006	2.6724105143736083	2.7010864788227886	2.857758776434302	2.44470965875952	2.407495785414708	2.8332926045557967	2.7010864788227886	2.368843332143108	2.581091799515256	1.9901076571788558	2.368843332143108	2.581091799515256	2.7824877707530127	2.5152239405161234	1.6507489232936088	2.950043661447419	2.286745295574031	2.5152239405161234	2.61246711898006	2.286745295574031	2.581091799515256	2.407495785414708	2.61246711898006	2.6724105143736083	1.9308303442918862	2.5152239405161234	2.2430221021591006	2.642887900778712	2.6724105143736083	2.2430221021591006	2.5152239405161234	2.61246711898006	2.4805882039041935	2.5487000938625117	3.218956670513696	2.642887900778712	2.368843332143108	2.9931772183434124	2.9049654038910013	2.4805882039041935	2.7560834571115813	2.581091799515256	2.61246711898006	2.581091799515256	2.5487000938625117	2.5152239405161234	2.4805882039041935	2.407495785414708	2.4805882039041935	2.7560834571115813	2.5487000938625117	1.9901076571788558	2.368843332143108	2.5487000938625117	2.7560834571115813	2.7010864788227886	2.7560834571115813	2.407495785414708	2.3286365883076603	2.581091799515256	2.5152239405161234	2.3286365883076603	2.5487000938625117	2.368843332143108	2.1493856197134464	2.407495785414708	2.9049654038910013	2.642887900778712
