6.6342645842905705	6.663644032539348	6.853767120995887	6.6433753596007925	6.739241807941128	5.982872289164917	6.000026935302638	6.8216243099493	6.022005935849508	6.800565842518012	6.611027320009365
5.821459294550223	5.783379338936816	5.919070923165624	5.852076073091519	5.676742950508152	5.57102499301595	5.634406564247012	5.816545416767997	5.741018838056195	5.749344933843781	5.936877115050567
5.533590597930025	5.605349695385968	5.441770410358803	5.606766402987001	5.390533218438986	5.450632095088165	5.619394600426652	5.452791568766637	5.339286950867595	5.479390303891032	5.49534462730593
5.586212381490622	5.511946780399273	5.470634173646669	5.58992041775538	5.5663298350658765	5.5324823557177405	5.550930741734838	5.585271130704409	5.780772644146836	5.6852990138542925	5.573814408194864
5.542943405127264	5.50710028927683	5.46429161677183	5.618627837957593	5.63298965537963	5.7565427353621885	5.745354102117803	5.519295246290307	5.5486166874944285	5.510578050248537	5.626091397735274
5.383028563194431	5.4712426767089735	5.4863167696658515	5.526035197201898	5.531255982321697	5.270279837055692	5.347294434705583	5.567036097309389	5.522403182816812	5.503880360860686	5.52042370965202
5.150406541013737	5.153893496734514	5.2245728249854855	5.183895861603544	5.291696321329398	5.229487043851141	5.183132442475066	5.328474371209202	5.329671633934626	5.166616928068956	5.259083257528767
5.200806514751751	5.139964264190441	5.356925295613256	5.224930684758385	5.2589767241127685	5.1893698799158345	5.211959669225314	5.129226844529259	5.053203364030429	5.201771304996583	5.288512898521068
5.158984918183213	5.13115892553792	5.118012703322673	5.0884177863363895	5.26048743556888	5.407049373197712	5.226067526888358	5.250779884316972	5.511722304592672	5.214417606376028	5.433615499678904
5.031624582161502	5.129388515349573	5.339056911939718	5.037027276426791	5.04014771399364	5.179691969813726	5.000763095345086	5.123508351860184	5.306869684748124	5.057279049370082	5.256783154896223
5.157275119734858	5.164214553157524	5.342656222311105	5.2957772710371485	5.093279609876451	5.119571031340425	5.0751422112313245	5.0188092944616045	5.199128412550782	5.2126207540130025	5.108091720052271
4.717308181898293	4.691820078913325	5.422054415457955	4.701885748680624	4.6463186018339275	4.3494785486231775	4.59515460252382	4.733328928287973	5.018643375822824	4.9006846729886835	4.729337714218626
4.733124439503069	4.678001635005658	4.67900282541663	4.7423445515805325	4.660171545107199	4.706740664467497	4.671171985956076	4.887433133054903	4.700471906848805	4.602323190856583	4.664867713979448
4.305665639368901	4.254765362823547	5.256406009138563	4.251295368637891	4.901074201367497	4.409014913547198	4.435652509871973	4.695926894508066	4.8972851277663	4.763999677308616	4.713605672175969
4.8420447385789815	4.7885412766336115	4.699717320638387	4.925572861624653	4.7137404928590145	4.878396487565015	4.837160688689921	4.801546761044461	4.712483731430612	4.708997650865139	4.7935680576458175
4.794000652895964	4.7607505526942955	4.9196694534992105	4.713613398955023	5.0192320142948175	4.759921332045819	4.718818578749212	4.872802836439688	4.8972851277663	4.690980709079554	5.0039961198844765
4.6876455706146585	4.544208220537193	4.706527883953643	4.5492469490290715	4.786648096994873	4.46022528959156	4.410638433522799	4.509560526315898	4.598800079444163	4.666441775765757	4.6438376299737145
4.622626025793366	4.581672683572387	4.67900282541663	4.542352229181616	4.671117366668894	4.745013238429656	4.501379851455165	4.5130864340810755	4.841149259112865	4.6348962944208685	4.577955995370506
