6.187859087917457	6.9739817408231835	6.798137837271197	6.941518230937043
5.414060808589091	5.74033104207208	5.80414715999732	5.715405555655569
5.590642104089762	5.4474964463685716	5.436496375574619	5.513803769608343
5.116316873334139	5.515369207302629	5.694364335607407	5.417797927001862
5.134725858642383	5.288851370157862	5.506021638403012	5.366101659160463
3.768926133027751	5.172612564253093	5.2113538285233565	4.995260928953865
5.278865065077294	5.147650778587417	5.314104277823967	5.229899236427081
5.0622388139779	5.2226971609982975	5.234277941399703	5.17234042355634
4.65667073819414	4.903089733459768	5.037303151664712	4.954464764231235
4.258380581623385	5.0245244295802864	5.130906715030774	5.1085231917175244
4.793911463914502	5.084622028584092	5.1665643529338645	5.195259591603398
3.668763664726192	5.319470060922496	4.8888178426772955	5.080681873803552
5.078449934886558	4.525162927114941	4.779940114455728	4.700586068450937
3.7807694207877938	4.4131333515167634	4.630483163784515	4.979766428670193
4.699855962886732	4.582373720078137	4.64873876656273	4.704706360260851
4.497552780261358	4.884080841424263	4.822645665733434	4.925213562042259
4.661562230408809	4.978204032003818	4.8816779361012514	4.9383198408364
4.933336767004209	4.80717677862809	4.625866710608565	4.75286945228657
4.718466604383196	4.291919667604037	4.1853618324951425	4.175069058891595
4.083243767739898	4.148254246320621	4.2275868701255135	4.382444425294201
4.3883116951030114	4.36363161468271	4.374706816375427	4.287248653343102
4.53700851995349	4.48102510086264	4.460171992329756	4.3710288804643405
4.15863298755554	4.1708847919107805	4.126136537309772	3.999985964403714
4.322034637308292	3.6554232378384417	3.7287115876329864	3.7347931152342655
4.349074821446694	4.1425156723967005	4.350626224396112	4.242570332359296
4.62680841382092	3.8808874407846456	3.9424670302193	3.9221604014452898
4.695148676272135	3.424663160458411	3.5143722475727923	3.3571452485311646
4.514653352586679	3.9318966782588602	3.7511549620113303	3.913127046912788
4.335646123037972	3.9529856379314503	4.02172205765281	3.6675043702254166
3.7569408990133732	4.1764633019465665	4.199635870515622	4.175069058891595
4.029629349057124	3.980429769008461	3.995995379412623	3.974711160169972
3.628455670414186	4.013708539777884	4.038512680874905	3.7978381397498215
3.9333428995080872	3.770329856767981	3.8859105417340474	3.6904407346808887
4.413639603269083	3.5466847593574995	3.670295296237661	3.7772616207930954
3.9433996030298437	3.786892038201152	3.846347207228456	3.84749998804636
4.001704193374762	3.9460052843330136	4.030152609478421	3.8571431155308633
3.7807694207877938	3.8957289344015895	4.087256500228071	4.01648777118458
2.279977295855909	3.9175861674276318	3.9515897743888773	3.991631808603069
3.7075096815406914	3.8031843768971605	3.762190543107685	3.6790383106135667
4.1258262204964335	3.7534887432742416	3.7839029386695855	3.6790383106135667
4.182550515961656	3.6831361284831634	4.133734382347905	3.8571431155308633
3.2496218265358645	4.052234154815588	3.9424670302193	4.0798996497285565
3.9333428995080872	3.4363921518949034	3.6335340637056097	3.607750582650112
3.512277184693684	3.7449606197337477	3.7511549620113303	3.7347931152342655
3.5720526596160496	3.761944752490114	3.773105668246278	3.8855268051415663
4.166669225826753	3.3638614047925537	3.555690822092034	3.4763309213186653
3.9533561754194766	3.5975812532324736	3.4414716330198054	3.6558358442447765
3.464977354978879	3.8192155250135262	3.6822547436580217	3.6558358442447765
4.190397570830732	3.626920399145956	3.69407285137581	3.6440295546861483
3.9533561754194766	3.761944752490114	3.3950358081491343	3.6675043702254166
2.514284994569395	3.626920399145956	3.87616548108772	3.6675043702254166
3.768926133027751	3.4594453236864906	3.410755225341551	3.462186734037936
3.9333428995080872	3.6647464627888255	3.6822547436580217	3.7772616207930954
2.7379547891454257	3.607456920845759	3.1442504167167367	3.221807569613337
3.600651774767873	3.7276830350088135	3.69407285137581	3.7128627965135688
3.7325306898437387	3.504016079884469	3.410755225341551	3.6440295546861483
2.6323604217819225	3.692205679259783	3.5143722475727923	3.607750582650112
3.0750281077322423	3.6647464627888255	3.5143722475727923	3.462186734037936
3.121616405280421	3.9529856379314503	3.5953696980175325	3.9399859311879255
4.029629349057124	3.6365118971767516	3.8955615519632767	3.6675043702254166
4.221184151503359	2.5892466434409602	2.2006200062055243	2.5501943451663167
4.117453556734076	3.376321103632752	3.555690822092034	3.4478396149867243
4.182550515961656	2.763557374384052	2.550204395372618	3.0219481156848835
3.7807694207877938	3.57753242602823	3.705752921182629	3.607750582650112
3.668763664726192	3.617236012621872	3.4564831207753124	3.607750582650112
3.7325306898437387	3.2856556544125985	3.7172981405064487	3.2573975012656273
3.668763664726192	3.4819790002725934	3.3950358081491343	3.787602803479377
2.8633654801957547	3.7189309946308673	3.5690928123614465	3.5828121318796367
3.8814839603862112	3.6554232378384417	3.6082536683000255	3.787602803479377
